schema_version,entity_label_id,source_item_id,narrative_id,label_text,normalized_text,language_or_dialect,label_type,supplied_by,source_context,entity_concept_id,normalization_status,review_status
2.0.0,4010,3959,3890,ghosts,ghosts,,source_or_institution_label,candidate_review,"In Pico Iyer's Japan the air is thronged with ghosts Pico was a journalist in New York when a 20-hour layover at Narita airport in Japan made him question everything. He decided to begin again as a monk at a Zen temple in Kyoto. But things didn't go entirely to plan Pico Iyer began flying around the world solo at the age of nine. His parents lived in America and he had become a boarder at the Hogwarts-esque Dragon School in Oxford. To get to school and from school he took several flights each year alone. The formative experience of travel stayed with him, and he grew up to become a journalist and tr",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4011,3960,3891,ghost,ghost,,source_or_institution_label,candidate_review,"No More Than A Ghost | Hannah Kent Hannah Kent tells the untold story of her decade long interest in the macabre story of Agnes Magnusdottir and how it's taken her to strange and unexpected places. Introduced by Caroline Jones The story of a young Adelaide student and the obsession that's made her an international publishing sensation. She's 26-year-old Hannah Kent and her novel on an Icelandic murderess sparked a bidding war. Now there is talk of a Hollywood movie. It started with a Rotary exchange visit to Iceland when Hannah Kent was just 17. She felt lonely and claustrophobic in the alien hour darkness of the Icelandic winter. But hearing, by chance, about the execution site she became intrigued by the story of Agnes Magnusdottir, beheaded for.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4012,3961,3892,ghost,ghost,,source_or_institution_label,candidate_review,"Absolutely and if you're trying to grow vegetables, it's essential. These daisies (Marguerite Daisy - Argyranthemum 'Single Pink') are really fantastic cause you can see that the bees would find that really attractive. COSTA GEORGIADIS: Like a runway, isn't it? They just zero in and go for the centre. SONJA CAMERON: Absolutely, so the petals are just a beacon to attract them and then the pollen in the middle is actually where the work's all been done. Look at these. These are great plants...these Lamiums (Lamium 'Ghost') - they flower so well. The bonus is also, the silver foliage which brightens up really dark areas...and the bees really love them as well. COSTA GEORGIADIS: Perennials are also among the easiest plants to propagate from cuttings.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4013,3962,3893,ghost,ghost,,source_or_institution_label,candidate_review,"ose people, they're nothing but gangsters and there was no way, absolutely no way I would pay anything to those bandits. CAMPBELL: Jaubert claims to be a former French covert military operative and his escape by boat to India was like something from a spy novel. He donned an abaya, worn by Emirati women, to sneak onto and disable a navy patrol boat. HERVE JAUBERT: I never thought in my life that one day I would be walking the lobby of a hotel in full combat gear covered with a woman's disguise. It was like being a ghost. CAMPBELL: Then he sailed out to sea in a small dinghy to a yacht that was waiting to spirit him away. HERVE JAUBERT: I escaped on a Friday at eleven o'clock in the morning when I know everybody's at the mosque. CAMPBELL: After a.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4014,3963,3894,ghost,ghost,,source_or_institution_label,candidate_review,"Artists enter the Ghost Village Renowned street artist Stormie Mills has brought artists from across the globe to invigorate the so-called Ghost Village. Renowned street artist Stormie Mills has brought artists from across the globe to invigorate Polphail, Portavadie's so-called 'Ghost Village'. An abandoned village in the remote part of Scotland has become the latest canvas for a prominent Perth street artist. Stormie Mills joined former graffiti artists around the world in transforming the derelict walls of the so called ghost village which had been labelled an eye sore by local residents. Now many want to save it from demolition. Rebecca Boteler has the story. REBECCA BOTELER, REPORTER: It's hardly the kind of place you'd think of turning into a.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4015,3964,3895,ghost,ghost,,source_or_institution_label,candidate_review,Adelaide's notorious Z Ward asylum opens for after-dark ghost tours New owners of Z Ward have granted the National Trust of South Australia a 10-week window to operate paranormal activity night tours and day time tours for residents to see all angles of the notorious site. ghosts paranormal adelaide z ward glenside asylum alison oborn adelaides haunted horizons beach energy national trust,,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4016,3965,3896,ghost,ghost,,source_or_institution_label,candidate_review,"you want to win tickets to the opening night of the Dark Mofo Winter Feast? Listen to Drive with Lucy Breaden this week! On Drive, Monday May 27: Is it ever ok to drop in on a friend, without notice, while passing by their house? Etiquette expert Anna Musson weighs in on the dos and don'ts of 'dropping in', part of Collins Street in Hobart could be in for a big makeover if a design concept passes council, a new COVID strain sweeps Tasmania, Tasmanian senator Jacqui Lambie supports the idea of national service, the Port Arthur Historic Site trials day time ghost tours, and do you want to win tickets to the opening night of the Dark Mofo Winter Feast? Listen to Drive with Lucy Breaden this week!",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4017,3966,3897,ghost,ghost,,source_or_institution_label,candidate_review,"Hobart Drive Tasmanian senator Jacqui Lambie supports the idea of national service and do you want to win tickets to the opening night of the Dark Mofo Winter Feast? Listen to Drive with Lucy Breaden this week! On Drive, Monday May 27: Is it ever ok to drop in on a friend, without notice, while passing by their house? Etiquette expert Anna Musson weighs in on the dos and don'ts of 'dropping in', part of Collins Street in Hobart could be in for a big makeover if a design concept passes council, a new COVID strain sweeps Tasmania, Tasmanian senator Jacqui Lambie supports the idea of national service, the Port Arthur Historic Site trials day time ghost tours, and do you want to win tickets to the opening night of the Dark Mofo Winter Feast? Listen to.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4018,3967,3898,ghost,ghost,,source_or_institution_label,candidate_review,"Mornings Tasmania's rabbit populations increasing and a check in with a new Tasmania Parks and Wildlife Service to intrude booking system for free camping sites to combat 'ghost campers' Today on Mornings with David Reilly: Will 'ghost camping', where people nab a prime camping spot in advance, be a thing of the past when a new Tasmania Parks and Wildlife Service plan to add free campsites to their booking system comes into effect? With Tory Ross, Director of Tourism Experience and Visitor Services for the Tasmania Parks and Wildlife Service, and Mick Tucker, Break O'Day Mayor. Jan Gould and her husband Richard bought a large property in Hobart to house women at risk of homelessness and have their first housemates. Tasmanians from across the state.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4019,3968,3899,ghost,ghost,,source_or_institution_label,candidate_review,"Haunted in Hobart Things can get rough if you call a spirit the g-word. Aneeta Kaitinis hosts tours with Hobart Paranomal Group. They've lined up a look at Oak House in Richmond, which she says is the most active site in Tasmania. Anita explains some of the frightening experiences she's had when looking for spirits. paranormal tour aneeta kaitinis psychic ghost spirit medium",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4020,3969,3900,ghost,ghost,,source_or_institution_label,candidate_review,"Tasmania's summer sees rise in 'ghost camping' behaviour, tourism body calls for booking system As Sydney beachgoers contend with cabanas being used to reserve beach spots, even Tasmania has a rising problem with coastal squatters. Summer brings a surge in the number of people camping in Tasmania, and with that, the return of some unwelcome behaviours — like 'ghost camping'. 'Ghost camping' is the practice of reserving campsites by leaving a tent or caravan at the site until the owner is ready to use it. East Coast Tourism chair, Jen Fry, tells David Reilly on Mornings a booking system would help eliminate the problem. Many of you agree, but Break O'Day mayor, Mick Tucker, is concerned about the cost. Audience member 1 I was amazed people would.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4021,3970,3901,ghost,ghost,,source_or_institution_label,candidate_review,"nt to the whole town. ANGELIQUE DONNELLAN, REPORTER: In Port Pirie, two and a half hours north of Adelaide, the Nyrstar lead and zinc smelter looms large. GRANT PETAGNA: My name's Grant Petagna. I've worked at the Port Pirie smelter for 32 and a half years. My dad did his apprenticeship on site and my grandpa's both did stints down at the smelters as well, so three generations. ANGELIQUE DONNELLAN: But Nyrstar has warned without significant taxpayer support, the plant along with the company’s other zinc smelter in Hobart aren't viable. Almost 1400 jobs are at risk across both sites. GRANT PETAGNA: Everyone is concerned. If the smelter closed, Port Pirie would basically become a ghost town because the town is here because of the smelter. ANGELIQUE.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4022,3971,3902,ghost,ghost,,source_or_institution_label,candidate_review,"st coast but it is not showcasing new technology. Instead the almost century-old Lake Margaret facility is now the oldest operating hydro-electric power station in Australia. The community fought hard to have it refurbished rather than demolished and that's turned out to be not just a sentimental move but a good business decision as well as Meredith Griffiths explains. (Sounds of a forest) MEREDITH GRIFFITHS: Deep in one of the most rugged areas of Tasmania, sitting in an isolated, steep valley, Lake Margaret is a ghost village. PATRICK BOURKE: So we can see a couple of the houses where the workers would have stayed when they were working at the power station and the old hall down there as well, and they would have had full-time operation in the.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4023,3972,3903,most_haunted,most_haunted,,source_or_institution_label,candidate_review,"Australia's Most Haunted Tim the Yowie Man shares 15 years of investigation into the most mysterious and haunted places in Australia. Tim the Yowie Man shares 15 years of investigation into the most mysterious and haunted places in Australia. Rachael Kohn: The Monte Cristo Homestead in Junee, New South Wales, is the most haunted house in Australia, according to Tim the Yowie Man. This is The Ark, on ABC Radio National, with me, Rachael Kohn. This week, 'The Steve Irwin of Spooks' tells us some tall tales from the city to the outback. Monte Cristo is just one of the places people feel a shiver going up their spine: phantom piano playing, apparitions at the foot of the bed, a chill in the air. They've all been reported. But spooks don't just scare.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4024,3973,3904,ghost,ghost,,source_or_institution_label,candidate_review,"ways that no other song is. Bill Kearns: Although it seems at times you think, well, it's rather a sad poem, but I can't think of any other tune that could take its place. Peter Forrest: When Australians want to summon up their reserves of energy and achievement, 'Waltzing Matilda' comes to their aid. Robyn Holmes: It's a great tune. You can sing it subtly, you can sing it boldly, you can sing it majestically, you can sing it any way you wish. And you've got something... you can tell it as a story, you know, 'the ghost may be heard,' or you can just sing it in a rousing chorus. Bill Kearns: I reckon 'Waltzing Matilda', regardless of the history behind it, I think it's taken on a life of its own, and yes, probably most of the people that hear it.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4025,3974,3905,most_haunted,most_haunted,,source_or_institution_label,candidate_review,"What are Canberra's most haunted places? If tales of ghoulish nurses, creeping shadows and prime ministerial ghosts get your blood pumping, you may have wondered where you could find thrills of the supernatural kind in Canberra. canberra haunted ghosts most kurrajong nfsa blundells cottage",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4026,3975,3906,unnamed_blundells_cottage_ghosts,unnamed_blundells_cottage_ghosts,,source_or_institution_label,candidate_review,"What are Canberra's most haunted places? - ABC News Skip to main content Skip to news navigation, settings and search Explore the ABC ABC News News Home Curious Canberra What are Canberra's most haunted places? ShareShare article What are Canberra's most haunted places? By Jordan Hayne Topic:History Mon 27 Aug 2018 at 6:05amMon 27 Aug 2018 at 6:05am Mon 27 Aug 2018 at 6:05am A room at the Hotel Kurrajong served as the Canberra home of Ben Chifley, who died in office. (TFE Hotels collection) abc.net.au/news/curous-canberra-most-haunted-places/10164596 Link copied ShareShare article If tales of ghoulish nurses, creeping shadows and prime ministerial ghosts (no, not Malcolm Turnbull's) get your blood pumping, you may have wondered where you could find supernatural thrills in Canberra. Several Curious Canberrans have asked the ABC for a list of spooky, creepy and haunted spots. Having had.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4027,3976,3907,unnamed_hotel_kurrajong_ghost,unnamed_hotel_kurrajong_ghost,,source_or_institution_label,candidate_review,"What are Canberra's most haunted places? - ABC News Skip to main content Skip to news navigation, settings and search Explore the ABC ABC News News Home Curious Canberra What are Canberra's most haunted places? ShareShare article What are Canberra's most haunted places? By Jordan Hayne Topic:History Mon 27 Aug 2018 at 6:05amMon 27 Aug 2018 at 6:05am Mon 27 Aug 2018 at 6:05am A room at the Hotel Kurrajong served as the Canberra home of Ben Chifley, who died in office. (TFE Hotels collection) abc.net.au/news/curous-canberra-most-haunted-places/10164596 Link copied ShareShare article If tales of ghoulish nurses, creeping shadows and prime ministerial ghosts (no, not Malcolm Turnbull's) get your blood pumping, you may have wondered where you could find supernatural thrills in Canberra. Several Curious Canberrans have asked the ABC for a list of spooky, creepy and haunted spots. Having had.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4028,3977,3908,unnamed_nfsa_ghosts,unnamed_nfsa_ghosts,,source_or_institution_label,candidate_review,"What are Canberra's most haunted places? - ABC News Skip to main content Skip to news navigation, settings and search Explore the ABC ABC News News Home Curious Canberra What are Canberra's most haunted places? ShareShare article What are Canberra's most haunted places? By Jordan Hayne Topic:History Mon 27 Aug 2018 at 6:05amMon 27 Aug 2018 at 6:05am Mon 27 Aug 2018 at 6:05am A room at the Hotel Kurrajong served as the Canberra home of Ben Chifley, who died in office. (TFE Hotels collection) abc.net.au/news/curous-canberra-most-haunted-places/10164596 Link copied ShareShare article If tales of ghoulish nurses, creeping shadows and prime ministerial ghosts (no, not Malcolm Turnbull's) get your blood pumping, you may have wondered where you could find supernatural thrills in Canberra. Several Curious Canberrans have asked the ABC for a list of spooky, creepy and haunted spots. Having had.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4029,3978,3909,Lady in White,lady in white,,source_or_institution_label,candidate_review,"National Trust NSW says Woodford Academy is the oldest complex of colonial buildings in the Blue Mountains and that local myth suggests the house may be visited by two female ghosts. The first is known as the Lady in White, identified as Mary James. The page says Mary James' legacy has evolved into that of a troubled spirit who lingers around Woodford Academy, occasionally appearing in the attic window and frightening visitors.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4030,3979,3910,Lady in Black,lady in black,,source_or_institution_label,candidate_review,"National Trust NSW reports that another local myth around Woodford Academy concerns Mary James' daughter Caroline, known as the Lady in Black. The page connects Caroline's tragic local history with reports that the Lady in White and the Lady in Black are ghosts at the Academy, while staff discuss curtains twitching in the attic and whether the ghosts are quiet because their stories are being told.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4031,3980,3911,Mary,mary,,source_or_institution_label,candidate_review,"National Trust NSW says Old Government House has spooky stories including footsteps, cigar smoke, and multiple sightings of a woman in period costume standing at the bottom of the grand staircase. The page says staff have spotted a woman on the second floor wearing a long blue dress; when asked her name, she said Mary, as in Mary Bligh, and said she was looking after the house.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4032,3981,3912,Elsie White,elsie white,,source_or_institution_label,candidate_review,"National Trust NSW asks whether Saumarez Homestead is haunted and quotes Sally-Anne Prado describing curious moments when the upstairs occupant made its presence felt. The page says the ghost likes to sit on beds, occasionally plays a few piano keys, and is purported to be Elsie White, who spent almost all of her 97 years at Saumarez Homestead in Armidale.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4033,3982,3913,little girl,little girl,,source_or_institution_label,candidate_review,"National Trust NSW says Rodney Holman has led ghost tours at Old Government House for 12 years. He describes a tree in Parramatta Park near Old Government House that consistently lights up a Ghost Meter, and says a few tour visitors reported seeing a little girl by the tree near the obelisk marking where Lady Mary Fitzroy received fatal injuries.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4034,3983,3914,cranky woman,cranky woman,,source_or_institution_label,candidate_review,"National Trust NSW says Old Government House runs kid-friendly ghost tours and that on one tour two twelve-year-old boys had their photo taken on the stairs and heard a cranky woman whispering in their ears, ""get off the stairs."" The page frames this as one of the house's cranky ghost accounts.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4035,3984,3915,Crowther's Christmas ghost,crowther's christmas ghost,,source_or_institution_label,candidate_review,State Library Victoria discusses Edward Dyson's Australian Christmas ghost-story setting and says Crowther's Christmas ghost begins with Crowther throwing his luggage at a porter at Spencer Street before embarking on a hot and dusty journey from Melbourne to his hometown and the haunts of his youth.,,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4036,3985,3916,brother's spirit,brother's spirit,,source_or_institution_label,candidate_review,"State Library Victoria recounts that in 1883 two brothers went out on the boat Iolanthe into Port Phillip Bay and never returned. Their spiritualist parents employed the medium George Spriggs, who reportedly made contact with a brother's spirit and was told that the boat had capsized, but that the brothers were now at peace.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4037,3986,3917,tortured spirit,tortured spirit,,source_or_institution_label,candidate_review,"State Library Victoria's Black Rock House article says the house was once known as the Haunted Castle. The page reports that school girls in 1910 asked to visit the Haunted Castle because they believed it was haunted by the tortured spirit of its previous mistress, and says modern visitors can still attend ghost tours at Black Rock House.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4038,3987,3918,invisible man,invisible man,,source_or_institution_label,candidate_review,ABC Listen's 2024 item Unexplained stories from the Old Adelaide Gaol says places where bad things happened can retain unsettling energy. It says Gary Joyce from National Parks and Wildlife Service SA shared stories from the Old Adelaide Gaol of a dropping plate and an invisible man with Deb Tribe.,,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4039,3988,3919,spirits,spirits,,source_or_institution_label,candidate_review,"ABC News reported in 2022 that the imposing hallways and dark staircases of the Fremantle Arts Centre building had long sparked public curiosity, including claims it is haunted and stories of paranormal experiences. The article says the former asylum and women's home had sections known by staff to change temperature without explanation, while the director said she did not want to sensationalise the spirits it was rumoured to house.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4040,3989,3920,Ava,ava,,source_or_institution_label,candidate_review,"ABC Northern Tasmania reported that Sharmaine Mansfield hosted live paranormal investigations at the Gaiety Theatre in Zeehan. Mansfield said that at the Gaiety Theatre many viewers picked up on a presence of a young girl named Ava, apparently a caretaker's daughter from many years ago, and were seeing the vision of this little girl.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4041,3990,3921,ghostly figure of a nurse,ghostly figure of a nurse,,source_or_institution_label,candidate_review,"ABC Northern Tasmania reported that although Mansfield's equipment had not captured an apparition on camera, viewers had reported seeing ghostly things on their own screens. Mansfield said she experienced the ghostly figure of a nurse wearing period dress while conducting ghost tours at the Willow Court Asylum.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4042,3991,3922,Alice Maria King,alice maria king,,source_or_institution_label,candidate_review,"ABC Tasmania's interview with Noel Stanley of the Glamorgan Spring Bay Historical Society says Piermont was home to a story in which a little girl repeatedly went upstairs to play with a family and then asked for a doctor on the anniversary of Alice Maria King's death. Stanley links the Piermont stairs to Alice Maria King, who died after falling while running for a letter from her fiance, and says this would fit the bill for unrequited love and a ghost to wander around.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4043,3992,3923,spirits,spirits,,source_or_institution_label,candidate_review,"ABC Rural reported that Western Australia's remote pastoral stations can be spooky places. Darlene, the cook at Sylvania Station in WA's Pilbara region, said she often hears music around the homestead and described two guys there: very nice spirits in blue shirts who hang out in her store room and usually sit up on top.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4044,3993,3924,most_haunted,most_haunted,,source_or_institution_label,candidate_review,"Australia's Most Haunted Tim the Yowie Man shares 15 years of investigation into the most mysterious and haunted places in Australia. Tim the Yowie Man shares 15 years of investigation into the most mysterious and haunted places in Australia. Rachael Kohn: The Monte Cristo Homestead in Junee, New South Wales, is the most haunted house in Australia, according to Tim the Yowie Man. This is The Ark, on ABC Radio National, with me, Rachael Kohn. This week, 'The Steve Irwin of Spooks' tells us some tall tales from the city to the outback. Monte Cristo is just one of the places people feel a shiver going up their spine: phantom piano playing, apparitions at the foot of the bed, a chill in the air. They've all been reported. But spooks don't just scare.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4045,3994,3925,apparition,apparition,,source_or_institution_label,candidate_review,"stralia. What is a miracle? And what do miracles mean in the contemporary secular West? MUSIC Reporter: It was a typically windswept rainy night in the then-poverty-stricken village of Knock; a cluster of people, young and old, hurrying towards their church for prayer. The date: August 21st, 1879. The time: exactly eight o'clock. And as the fifteen villagers rounded a bend in the road, they saw before them three figures whom they identified as the Virgin Mary, Joseph and St John - Mary wearing a crown of gold. The apparition disappeared as quickly as it had come. A Commission of Inquiry was set up.... Man: I could not lift my feet off the ground, I could not bend my neck, nor I couldn't put a stitch of clothes on myself, they had to be put on me..",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4046,3995,3926,ghosts,ghosts,,source_or_institution_label,candidate_review,"Saturdays Have you heard stories of the ghosts that are said to haunt Tasmania’s East Coast? Noel Stanley, treasurer of the Galmorgan Spring Bay Historical Society shares some terrifying tales with Mel Bush. This AFL Grand Final weekend, Mel Bush takes you to another sporting event, the United Nations Peace Cup. President UNAA Professionals Association, Juan Fonseca talks to Mel about celebrating peace and inclusion through the power of sport. Mel chats to audio engineer, Mel Fazackerley about the audio engineering and songwriting workshop she's hosting with APRA AMCOS for women and gender diverse people. October mark",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4047,3996,3927,local ghost stories,local ghost stories,,source_or_institution_label,candidate_review,"Alison Oborn is founder of Adelaide's Paranormal Field Investigators, who try to validate, or debunk, local ghost stories.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4048,3997,3928,friendly ghost,friendly ghost,,source_or_institution_label,candidate_review,Sylvania station cook Darlene tells Lucie Bell about the friendly ghost that haunts her Pilbara home.,,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4049,3998,3929,hairy man,hairy man,,source_or_institution_label,candidate_review,"ABC News reported that the story of Arthur Marrin and his encounter with a hairy man in 1893 is part of the folklore of the New South Wales Southern Highlands. Historian Graham Joyner wrote that reports from south-eastern Australia described an unidentified animal variously called the Yahoo, Australian ape or Australian gorilla, and named Marrin's Braidwood account as one of the best-known examples.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4050,3999,3930,yowies,yowies,,source_or_institution_label,candidate_review,"ABC Religion & Ethics discussed Australian urban legends, including yowies and ghost stories. The article says Yowie stories were shoehorned into a Western hairy-man narrative after the Yeti story of the 1950s, and quotes Dr David Waldron saying ghost stories tell communities about experiences, trauma, risk, behaviour, and injustice.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4051,4000,3931,Spirit People,spirit people,,source_or_institution_label,candidate_review,"ABC Education's public Ngabaya: Spirit People resource presents a transcript in which Wanjarrarra is described as a small island where there were many Spirit People. The story names one old Spirit Man as their leader, says he told the other Spirit People to return south to Liwarrinya, and says the Spirit People later heard other Spirit People calling from Sandy Head.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4052,4001,3932,ghost,ghost,,source_or_institution_label,candidate_review,"ABC Overnights asked whether listeners had seen a ghost, whether Australia is teeming with them, what ghosts have been seen throughout Australian history, who Australia's most famous ghost is, and where Australia's haunted houses are, in a discussion with Richard Davis, author of Great Australian Ghost Stories.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4053,4002,3933,Yahoo,yahoo,,source_or_institution_label,candidate_review,"ABC Nightlife described the mythical creature known as the Yahoo or hairy man as being frequently spotted along the Great Dividing Range as settlers pushed into the Australian hinterland, in an interview with Tohby Riddle, author of Yahoo Creek: An Australian Mystery.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4054,4003,3934,ghost stories,ghost stories,,source_or_institution_label,candidate_review,ABC Life Matters described the Australian documentary Shadow Trackers as following two adventurers who go in search of real-life ghost stories of Indigenous Australia and tell listeners what they saw.,,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4055,4004,3935,ghost tales,ghost tales,,source_or_institution_label,candidate_review,"ABC Books and Arts described Aboriginal culture as having a rich tradition of spirit lives and discussed Warwick Thornton's The Darkside as a collection of poignant, sad, funny, and absurd true ghost tales from across Australia, performed by Australian actors as storytellers.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4056,4005,3936,Ghost stories,ghost stories,,source_or_institution_label,candidate_review,"ABC Hobart's Afternoons program listed Jake Bradshaw, Guiding Manager at Port Arthur, in a segment titled Ghost stories from one of Australia's most haunted places, with Port Arthur presented as the source-stated haunted place for the ghost-stories discussion.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4057,4006,3937,haunted house,haunted house,,source_or_institution_label,candidate_review,"ABC Conversations said Lawrence Ryan grew up in the famous Victorian-era Monte Cristo Homestead in Junee, country New South Wales. The page says his father restored the burnt-out mansion, the family learnt its history, and it now bills itself as Australia's most haunted house.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4058,4007,3938,resident ghost,resident ghost,,source_or_institution_label,candidate_review,"ABC Sydney reported that Myra Demetriou, one of the remaining social housing residents in the Sirius building at The Rocks, had lived there for a decade and was happy cohabiting with a resident ghost.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4059,4008,3939,ghost stories,ghost stories,,source_or_institution_label,candidate_review,"ABC Hobart reported that Tamar Valley resident Jodie Lee had started Tamar Valley Tales, a blog with Tasmanian history ranging from folklore to ghost stories and extending beyond the Tamar Valley from small bites of hidden history to longer reads.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4060,4009,3940,ghost stories,ghost stories,,source_or_institution_label,candidate_review,"ABC Radio Perth's WA Afternoons listed Emeritus Professor of Folklore at Curtin University Graham Seal discussing real and perplexing phenomena in Australia and his book Best Australian Ghost Stories: Spine-chilling tales of hauntings, apparitions and the unexplained.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4061,4010,3941,spirit,spirit,,source_or_institution_label,candidate_review,"she was sure she would not live — that no medicine would cure her. She was kindly attended to by the doctor, but fever, whooping-cough, and inflammation, rendered it certain that Emma would no more stand in her class, nor mingle her voice with the singing. Her teacher was not left without the cheering hope that her instruction was being blessed by the Holy Spirit to her eternal welfare. I observed her in the evening on her feeble knees, together with a little black girl, repeating the Lord's Prayer and "" Gentle Jesus, meek and '' mild.'' She requested me to be with her in her last moments. I found her faith firm, saying, "" One.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4062,4011,3942,spirit,spirit,,source_or_institution_label,candidate_review,"her of my family, he said, "" He would see Christ soon."" Once he called to me in a strong voice, "" Mother, mother, going "" to Jesus Christ."" I asked him if he was afraid ? He replied, *' Happy ! "" At last he called me to raise his head and said he felt cold. I admonished him to look to Jesus Christ, and told him he would soon be free from pain in heaven. His spirit passed away on the date before mentioned. Part Third. STRUCTURE OF THE LANGUAGE OF THE BOOANDIK TRIBE-^ VOCABULAR Y^-RELA T/ONSHIPS—SONGS. THE BOOANDIK TBIBE. I25 ICanguage ot the ^ribie. f&SAj^V* Structure of the Tongue. jHEY call their language Drttalat-ngolonung.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4063,4012,3943,spirit,spirit,,source_or_institution_label,candidate_review,"ribal fathers of the dead man, went into it so as to singe the hair off their legs and arms. They must do this or else they will be seriously ill. Then all the men ran round and round in the smoke, after which they gathered together and came on rushing towards the grave, yelling and throwing sticks and spears ahead of them. The idea of this was to drive the spirit, called mapuditti, into the grave. The women and children ranged themselves to one side, some of them wearing the curious armlets made of stringy-bark with remarkable projecting decorations, others carrying ornaments like great circular discs, out of which, in most.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4064,4013,3944,spirit,spirit,,source_or_institution_label,candidate_review,"g himself, joined the audience; he was nearly played out and the two men, the black and the yellow, took up the running, rushing round and round, pausing [*y-a3!. r VI BURIAL AND MOURNING CEREMONIES 237 every now and then to face the posts and yell Boo ! whrr! vohrrl wildly at them. Then they stopped dancing and bent down, pointing at the grave in which the spirit was supposed to be watching them. The women formed into a procession and, with their deliberate movement and peculiar high knee action, danced round and round the audience of men who, as usual, were keeping time, striking their buttocks, stamping and singing. On Melville.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4065,4014,3945,spirit,spirit,,source_or_institution_label,candidate_review,"t from the short final scene, when they were clearly supposed to be mourning, there was certainly not the slightest indication of sorrow. Everyone was very excited, but, between the dances, they laughed and talked as if they were taking part in an ordinary corrobboree, and it is evident that the whole cererhony is carried out with the object of pleasing the spirit of the dead person and also, at the same time, of intimating to it the fact that they expect it to remain quiet and not trouble them. In the Kakadu tribe, while I was working amongst the natives at Oenpelli with Mr. Cahill, a woman named Muranga died in the camp. Early.",,unresolved_public_label,accepted_candidate_reviewed
